Address,Balance
kujira1th7uqy87ktglp8r7s63c6f9c897xpy42ycadu3,968158
kujira14jmqhwddlzxe9aypesd727ut9a2zmt6hxa9wsk,256234
kujira1kq9z52sqnehzu5j7h8wxcfj6uandaktenx9yfu,3601545
kujira182ldwg8402vyygq2wwxqhhd63zrdtfwzlg6amq,2961927
kujira19ujgrcdj4pm8wp6qmg8tvk5gl0jpf8qhrk2vsp,40532
kujira1gs8dusmnkpt5yw4uyzyv05jh20r84vc07a8ftq,190544
kujira1v2k0nqwexk7wg8mjhhm6spp2vu8d6fpjcmnv2l,1046709
kujira13d3dmvvyw209gc22wu22e3626t0eyyf9tdlncd,534476
kujira1n26xff2nkqwg2mgrldwt44cay4pjsh42xjavaq,454711
kujira1mzr7ctrdsappa4dgv9h4w32urywcsf9xla6583,1101799
kujira1qa6drs3xj5t6n73v0wttxx377d9gkwdaae2lcj,64
kujira17zjlwq7kzmtg5vkvn8n4gu0qzt9n3023np688z,2866753833
kujira1ls66xyq92smmr452p2ntjzmg93a4e72jr4g9tj,36731
kujira15tn5pqy6ln46nmf8r0hre69aydh7ht06fu8hvt,1096488
kujira1wp309334qyqy2gmtt0wa0w9ax6y2ydtl9ran90,376155
kujira1kuleqwjx9s8j4pm7ehvddfdvzkfqck59sj3p73,7326942
kujira1mzjr570cqry4shmnmy2unn3ht6p4m49xv9sa7g,114917
kujira12q5ltdjw76xv6vml22ylrdm97akpmmh583ntu6,3884047508
kujira13khgmynmxwelm4qxvhyw4v43w2j726a6xh7tjf,512878
kujira1j97skql6tlf9ndpn660r5jetmq4n8x0fjp8xhj,265858
kujira1ekjnpmffntgh9e48thcvjhjm04czfpq2eua34h,4200000800000
kujira1thvncfatxukryyceuqxh5fzvxa57sj7qlqy2d2,3091712
kujira1vz9zz0x0u5mnne9kvxs4cavh2jn2han2r40tus,546599
kujira10rhp7xruyq328hejjzwf8a0sc6ctd9se0cmagf,3015730
kujira1jwmceverx0exza8cy9cut6nc4gyt3ljf23w70s,59805
kujira15dm8pcp49pxnmfvsdz3p2szljzp8e9pyjd9s79,133075
kujira1ktmxtljgyltvk0meqy6p98ts7jla6mxyj9fj0z,1010574
kujira1mrj99tklnmefkvrytlkvrzcr9ax0lnamca2c3r,96155
kujira185p0jpz5gkd24ydn06wwad0mls3fuu7l4t3l57,197064
kujira13sqwthugt4wcckfc5qlc5jqexrs9c75tg50h7q,14749
kujira1jqpl37rn8xv63apsw47u05evp9g9p34g82w3qs,4720657
kujira1n0m9235uqnquk94cesqwtuz8c2jq67jlh3l6us,157804
kujira1a6mjnmwsn0982pgnpq23h7tyvu0uem3ce43dcn,706896
kujira1ltktuez6fe5fhrgdneye7evl7dr3nlxvryywu4,288206
kujira1l7rdanx4x2grp3re7p4qytjyway4tha25wz28v,671564
kujira1tja57rl0tjtyc9yt999sfxk0yh7y74mry7vk8r,23730767
kujira1mej8k7t7v4f9extgmrk0m24qgv343fdnnwkwtr,10062
kujira1zectdynkfskqyj3nxez237vctv4u6zn8x6lwgy,120292
kujira1739x5k35vvneecw2mw7cejylvwwx4dmx3wwyne,476669
kujira129s4swnu9gnadr3x27du56k2chvpk27dhr8pp2,600698
kujira15xscdx3f6fq9nc3vwjg4sgem5rc0z56mdh4f0l,281982
kujira155haqgjp06jmjdqsfccrcwerfjz6y4j8x9sjs7,654509
kujira14h5n2vqhkytz4448e50vlkwzy3cm8rt7dld5uf,61385
kujira1657jm6dkjsmgv2frdw0ljxp5q0w45ujsz83pec,10868
kujira1m0x20mle3rpadh4dvnxdrt82384az4ukurw5y4,33540698
kujira1dcptu2hpkah56w8zxm5qtu3a78752kc6pl23av,10
kujira10w200jzj5jt0ph3n8l8kfl4zhswf8z6getjedq,524093
kujira1kqyjtadvt298gd5jguu2yzx3d0cm0uhkl4zfy5,76051
kujira1cufdf5xwshh8dppd6yfa40rj2wszvdq9dd4y06,134208
kujira12eapktmuqzerhvhqxuy2xl80khje2s03z8y20g,209118
kujira1uvr9kuajwxzsr8gzhzteyh59ck8n2y8xmn8mdu,16
kujira190pj7x86udazs82e66e67sn3lwmsz9rrdtn3ma,1675387
kujira17sryaqyd6szzph3cmc8h84syjckztvf2qnf8pa,476662
kujira1mnk330p7ne92rp3864c2ls7pj0yp0ftxallwuw,273335
kujira1kvk6d0k205kx23p0jc5xa7z8eazxq2hnc9aly7,714119
kujira1lrlhvfpeqlq6kham0j9782dycperzf7v6eph82,80438
kujira1vq6vrr4nu0w4mmu36pkznzqddmdlf4r5w3qpxy,581406910
kujira1dghk2htlvha47nt0l6wz6a22rw8tpnhcdmu96k,406653
kujira1xy3f3s3l6gjxw3zsal6zjz8nt8qnhld0ef7gmt,28038760
kujira1z9d7rvckfjpfpfrumsk8nee5fwer5jvhhq0g9q,16034
kujira1ncr2x3et88j6r4pkqpkk2c6hxz28rwfn5cs7lz,3006928
kujira1kqv6pfzz6dujjy2tvtsv79w8hfhlafmlfzvfcr,36302
kujira142cvfqqkew57awj8xh47agz98qsz987e3gxegt,21519
kujira1phekwx93vtlk8yjqvvnppzgkfd9tt7e88nghks,409874394
kujira14vzr68y73m90h09shtq80x38yyl3gqvf97rflm,220885
kujira1e68k7evwxv6smvpyade9dyku3w7k69ralnkmve,404183
kujira1lpknkeujlw8hltajkk3cj6k4v3qqc7dusha0qn,857732
kujira1rwegsga6fswez494jdatd7fdtfk7hu96c4qssu,436279
kujira15synhl4u805kp2kcjua3uwn6k63vm2qtw6khds,394874
kujira14hj3ecw0wfaylqm4uakgnq48hvzwqxfd9zy5e7,550937
kujira1eathdkfq29asma67j468wx3a49juzc9g3pz3re,487792
kujira1acxygd00e82vc9r5cwauqq2mk7a8v49kt65uge,513054
kujira1zy68zye4tv0jpwntssknugr4kyegxpgkujd62d,543261
kujira1fllua35d2gzqxj7kpn8e239alaurh66jmunsfe,9214176
kujira1shrwnk038hwjmtmmnkyjncp6tsxldtnuele833,470523
kujira1juhn678qpaeygkyakru4kppzyfj07ygtcljzjn,206735
kujira1585jthx7q0420k4z56e7kmgvx0npyjd69rdfcz,137
kujira1eppr9h5h0ezu376xdzpc2vvd3gp476rf26cldx,28628
kujira16zjm5hww9f5h62cjcvt5kr9mqret4ujyptusw0,2
kujira1lagl83akt5p7curfwych6525hsuqc6ax73ld8z,1777809
kujira1x336c0wh305tha4agnqkqmlge4tj5g0cvj9d6t,991214
kujira1ngv9tvjd6zttuend6thwfrqqch0rnhem34xzln,4186835
kujira1ky0ajds5f2l59t8lgjrsfh09xpumcufhfc7grp,638492
kujira1g7z06ympm8w8hzvda4vtyydc6e3ckfv64wwxpm,116785
kujira15qvuuyvladz7gz45lmmjj67mf5l0uzt6yucxlp,2767861
kujira1h45sn0azkasdjy70ew5a0773qv09wm5c7ja7j3,137868
kujira1h7hm6z973gunw4qzwf93sk2v2pgskpevr3gj33,10986071
kujira1mj0a2adhxcu3wpjz2k3few9m0rmk2ng0cfvh65,84322
kujira1frha569dk9lcnw6w8x7y46tkk623fdvkmy4d0r,320623
kujira1829af9k2rer742wcy02kqcfwst59sfacxzkgdd,14407816
kujira1vsk6lafrk50qye8mll9ndryj6lu62cc5pganeu,1235114
kujira1sz4t28g4wwjldkcfmss5wkz5kchd5tg4k0k43r,9149248
kujira1e8umf5u9cuc9y72n3yz9m39sun0xdrnwzd583e,183058
kujira16w9ph3dagwf04kgz09v6r49r4fslykk29e089d,2640066
kujira1pzpnkewxf8k2qmrfm66kugwn2nq4x37vuvfnxv,607078
kujira12krh4eza2jykthpvp3lh2yerqqkcsc743r45al,946414
kujira1wwh9p8z3y4vydqv9r0tdfsu037c73nduve4r89,10317
kujira1n6zv5gh68ted5vvs5rmp57dl329zqnzfrgkq3a,348551
kujira1ehthxu9r4ymmqln9lfkuxvdlg7sagqsw4u7wmz,17803
kujira1g00rfafry5k9ymjh6vpr677p274z3pxpzhk7sw,4211661
kujira1zhp8e4qymlade3erpzcj0qy4zynxs2t8e39h6w,41051931
kujira1yzte5q5qj7l9uldu6p8k32536yg9tp47pgqccj,3
kujira1xaq4w9tvkkagmhm7m7g52gvs5eu86z5sgdjger,531341
kujira1t50unzryl7z5tam33zsh8pm3krduwssq8q6y97,430320
kujira1qx7jr7hcdnpufj3hcf97v7pkhnpjz5sqgz0qwh,518633
kujira18tg684zh36se7aszz906mt0pmh0e8fd2r7qdlm,139
kujira1dhg0zkft64nekgrmu7zym657h00ldswnkyj9wj,7989929
kujira1j22ftc5jwrys4kwplwxzwrs2242w46sglfae6d,487301
kujira1rtemsv2qss7mw58yv96aypmmhdwzagg5smnx8d,494955
kujira136035r6vsu9p9a7al2l9ytfcwuu5vy3v6lp00n,599927
kujira146y7j2k96unezwpsclj40q3ncsyxcgwypgwefy,4000000000
kujira1wxy8fyps6u52r44umgnp0glq09xhpsdrqlww7h,2307470
kujira1dlfgp4xl5s4kcqvyyzff0376c0lj8al7ye4eaw,4941387
kujira1ndqdn7cgtth9hdg2eks00w5y3stjh7469y3z8d,397751
kujira1e06m33ca60hkv208rt8nl7q3xl5xjy7rzp5ee6,3
kujira19k3scvjajun9mc7u6v9damaav0gwfv63wuj38r,440316
kujira1pjaac9scdz6hv8lpkscrrw7jplg5n276p6fcp5,272144
kujira1vl6rq0qsn6v40hrxfd626j9s6r64let20yyvra,458896
kujira1dedvvnltcswqlhhwk5wukd6y3wjum7yjpfhksf,11361595803
kujira1388kc80t9ul43tn7xek4e6l7vjw7zy6jgypd6n,10869
kujira1n9zyw7k394a0lzy8z0pmjcqxmpcv92w2th9md3,1680859
kujira14ajmznytdsl0qg2a5rg35mh8ttl7evpu66th38,136071
kujira1kfc5gyquzwug4hg9ykeavauwpc2j5q0cqpsax9,711104
kujira1pfd9uke5sg4zt5vpwhuat4s32jm6akpk6exa20,408214
kujira1lahdq8adj5gdwqmwrtf3pa87ujjkev9hx2e0k0,1857843
kujira1vyjp39ygg6gthdye4hga78rrw7j5kxa2ar24lq,20
kujira1r7mpdpdnzdjrd3sjmjsr3edmp2eppj3mq8f09z,917117
kujira12yrtv939dp2l3kscnxyzxv07y9wyhj5uluf8y2,4429180
kujira1vvpssjx52c6nx92kn9encrm59vtynpr8utjh8n,58202
kujira1kacqg8rkznscwj6nl74qxf3tytg9zma9lrzjpf,2819147
kujira1pl360kgj5gh44anag3fw7ke7uqd2hzeulckxax,953791
kujira1xjz85l9ajt69f7hs2ygpmvfpuscny92ahaa5ns,331221
kujira18xaz8yhcqplryenvsmctr4s2agr6q0venskruk,254512
kujira1w8qcs26cuxd2xf9avg34uta5vprq0fhy7vzw5m,517303
kujira1j88v2rsq697r5k3ld0te3vkpwy29ehv5mmqua4,495838
kujira1mvk7ulqryrzpct5etxwwunqlpawgsnmfg2eckl,2960795
kujira1rfe8gn74rsufxcqhvthr27635ms3uj3y58d7am,106764371
kujira1xae7xmrv08cr0vdl0p8f755etwe0cz228vv9y6,300035
kujira1tc8cp58n3dweduf70d8qxlns5vshswzyadjue9,6602049
kujira1prry8nyvzuaw0hcj4au3lyd7gkwr4cw0z6ye8f,1047175
kujira1zw4an9df0a8t0rucdx7hg4z8c222e8a5k64xjv,19194834
kujira1has365haypezcq0tz3h795unu67ad96l2wt4km,316216
kujira1qfkvlycdc0arkncph6g02yynxp3hqqwserlrr6,96603
kujira104uul6vtxe5uay8sesdkvrgwjck6umjyteg8my,111887841
kujira1s59ruezc2jk025gl4c29m752gwn55g9xyfsx2s,8545571
kujira1h46ylzpymlefcwl4hdjf8a9t8xhgg2lyt73anh,2754
kujira1ul2ldkja9la4gdey5swwrk5654swyp7umlv7xh,107976
kujira1ak5eyv0r25jzqh6g3h2502x6t7g27llgppu0au,2059767
kujira18e6s5d3tf89tnv844wx3zn7qs3z2umqglg9gx5,11675061
kujira1cuvj6kr0tkxxacd9grag8ukpgxhj45m74asf8d,5605563
kujira1p3elewj6tz2t5t30s09r6lqswu8hpk5sf4zjmx,5577954
kujira104ep4e0w7rqlykkkrtmpl88ur03vmf88cuut8j,142504
kujira1hs8hcgc2mgqyk2avl75703jjdajc2sycsplmz8,133911
kujira165nhhm8sd87hq46nmray08nuswuzeyzhrqr6ly,721276
kujira1umtgfjp8da237fxxffrhvjrf2xhahg3ftcswyk,612699
kujira1w3m0ydkany0gqgkg57wwaymnqjgdzh9lld3jj9,508082
kujira1tehy605qzqtp8p68mq3zcggjw0s6tfnmsrerqs,721206
kujira1v2sh80e8eg8f764970j35jk4wghl7u5tk5x5ag,2606305
kujira13gece4w9ayed0fhlt033gf8y5epzex09yxkewq,106168
kujira1g82cet3jxqqrmxqyaludh46w4muxlpfh4lsdpc,758808
kujira1ylsuxyryq5alpt38zp3t40gl58vfu657kcnyu0,539193
kujira1v5vnl7txrv3c7d6cn080jkrz8xahg6kzp5jt6p,182697
kujira1sn7j5h9fwj3689uejuuq6v7h00705e6s9ugz3l,6299213
kujira13yuw9s5m470huh6ja76vhdx02wlc3ednway8yq,430452
kujira1p59k5l3ju6jehf02arcxnzlshttvdt6hefjqnf,364467
kujira1wfj06c68zscmmsgh0dlqsu4ak77lz60h2dxke4,654271
kujira1j2efeuxnl3y77ks8v5vfgag29pad4rv50m3efn,415211
kujira1xqdeptwht3wcln398chenr39zjvg2clf745y3u,59904174
kujira1d9u6q0he32ggex3mlqqs3avsha5du0ywr0cwsa,3841347
kujira1sfx53t9fn5vmg2d7f8wjg6qyc6cjx2jzmfu97f,1057052
kujira1tq92u36u2ucukmjgg66j7g93yg0x7t87ddpsfv,1500273
kujira1nwftwcqfdpc4jjjxf7y0qnhpjl7c09r802txar,53349
kujira1ev2dql0mrksfd8jx3xynpq5wuylmcpd90vglpj,1043711
kujira16rmwfmxhc5swrr0s2qm9kq2egan2z9nys4udzv,96575
kujira1vjrx0lks65yefnsz4xk92vugda2z25es4nkuvt,24756344
kujira1vmh34n55wzc445nuq0py4g42wnu94td7whdvx7,793813
kujira10al0cndkyg99lxyw7wu8tcwqn9m8ryfmhx8j4g,1074453
kujira13mxd6f906x8f27mgx6duyf4jcu94mwa7uhlnlx,28628
kujira1j826shz63ed7n5e8gs4g3q5ta4f4dtq0c69pxz,395026
kujira1k7c0uwc65vdfx9rl5x7476972hmh2qp8y9qst5,2556389313
kujira1hyr66y3gu0c02jfsh758yzh4gjq7xlejs9myp7,28628
kujira1lk72h6jz38rj58tr4v9y0pxgvfj2syjrsgp4fc,472051
kujira1ym5fk25cf8w5cegnp76gturtzrqr7vd89u556e,627417
kujira1fq3e60y7wlgug6rjxczrce3m8sgpnxqp33x39v,306896
kujira1hz59dm9pkknac856h8xyp93cfxvmrmrj237mkx,3420
kujira1pfvt0eduhf8t3dc4xka2agsd3cesfpgnm765lu,5630037124
kujira1ygtf032rzwjuyya4mkdwmcjnpfpvknsf00q7f0,8864
kujira1ym34hmdnlef7nve775tkqv7znds0yczs2fd3er,5295342
kujira1xq7vnm2lq2h2wjrjrl9dsp83ua0xxf5tm7myun,247023
kujira136anqc58hk7qnfm7jrd5pnm5fd8kcw6qqeusvs,126841
kujira14kkuhcmnngkmcj5w2r2adc8357avaq2q8jm3yj,5785875
kujira147w6h7wm930uw6dtapnm9mgw5esqftgx0azkuh,440957
kujira1kazwaksszucm6y3evp5j5q3nal5dlrkl899hhh,645810
kujira1pef2f2qy67j0uzqugzadvx93edkdggwg6gxlkz,901225
kujira1m675scgn3rc8028wejamsecah4zjzdfkz6yjnu,1754606
kujira1up5xyleh6qrc0lnpnszp7tqnwqu4edkzaatj8c,894752
kujira1ltv34u35fqh6eeecha3q460e9wfrgknre3zr6h,19
kujira1ea58yl7zje7we3d55ll57c2t3j99xz6jmu0jrm,1057175
kujira1fz5cymj0fu6pxavekwznwmfwe3fqwcjn4hjmqc,1060315
kujira106tpdrzeetkqaq352436qrnh2ewdezjcdn23hf,41706
kujira1nlprxqg2jfguaxylf803mglwy3l733ke2ppn42,334046
kujira1kntx3we7ykt5jey9t9cnwlnvfzutwnc4enk2uc,491945
kujira1eka8lfx7muvxfmhfcmgn5v2wxvtk3k8wwcpj4z,1124117
kujira1q4adnmvmxa2aa9vvtx3atqv8mpprtr8ch59hl0,1347682
kujira17hpwqfa75cs8qvpnprcn2xkmns6l9fjn4defxz,3150595
kujira1qw7ef9ku3z0v3zrzexal6kznchxa38tt633pnh,50220159
kujira13l4pzhuztwqh7fp2su7pj4hptl6txdlm73j3wt,471019
kujira1je3du5xuavutuc3lpvjjrwucmdnazpdkwpmtvq,18698049
kujira1nze5nhp772xf7m9rhmvvt56apte0qeqlraw4g5,889667
kujira1nkzc7j9f499hmys0hj0496jgeun6756aw5d4qw,11139452
kujira1hrz0j5e6rf9kf9yav7rmrrp9t6qv820gustgtt,2830029
kujira1rvvszlw9tjugp8kcm5seq9x2t8anvxt5a97kmn,793651
kujira1wv8u50l9avktjgvjqaqw0mazhyvp89u8v8q5le,5380240
kujira1j9em780029x340xz9k58hsrcfsptnv7vj5xfez,5236030
kujira1j96lsmmsvvsmgk95rsq24pl8x4nar9tjqd40n8,519549
kujira1q6x800d62k5js6rwgxl6gu5dvt8gxdlc223qfd,251615
kujira1sev2nhv5zk5y7229ssme78ff74k62glhxz5utz,3034841
kujira1nkvzua7lprn4dvdjz6q0jmsd4k2xda9lwph0j3,1655786
kujira1593yhrjwvhcv3vlvars3playrhfhr69xwh9k4m,63996456
kujira15dcmjhyvwnj88lh2w7vt2v4t4t9quk69n0v2t5,1046
kujira1gcafwtsrr3596x7jcslfm7376en8p59ue24lct,3215682
kujira1vxvcgrfgyqle4837ps2m96fzqzuppxqdn0vl34,722
kujira15cqlpe30qkr0wj42eyxu5exp6v4400y7gp2m57,3603235
kujira1k5qhedcq4mlq38mktjp274xphrhxcgk7mj03fk,862817
kujira1g6ugxeh8pv8grglww4duyl5xz35rtrrjph5325,3
kujira12m7ps4jgnwzcp5r6dcn5mcslcgfdnn2krhtjqn,179805
kujira15caaxdmu758hx3d0wrammev0z46fqp797taqq8,12709800
kujira1hjr07e9utx8w4ycj3ywn66tat0kae6apv42dfj,991029
kujira1pjpu7x2ggjtcu8yqlx0whws2pwgltz3h3s94x4,1224649
kujira1mzy0l5n4c9y0dzvgwcve70nlrsw2en4sl6kqw5,385138
kujira1rvc6jjawpk97mjng8fclnwy5cryqq4hlm2jp4j,556298
kujira1sn8fd5yl7gnstyr7wak4rhp8d3wrg8h7s6kr6k,1303868
kujira1xdyfaa73pjj5kq7eect0ay53zlvfuezuufl70x,3209541
kujira1l3m2ppafawt0uc4eaezfnrtkjpll2jrmh2mp0f,98170
kujira1dch5k7zueyhvn42lm0ufy3w92ghruwskzd570v,1058987
kujira18rk7c28x3pmwc6psjljhx9agxy2xtar5psct6l,227699
kujira1ftt2s4qmw3j0e7yc7ad85hk79f8v8ewzg26sf6,512887
kujira1j8u22dustehx8n7cppu3683cfjpl8xzlztva6p,379016
kujira1ktx44kchyfkkmkgjpzuk7p49uxs8j60nezq0nn,1880959
kujira1m6xmq9evfvqpu39m527vqpyw32zl3r7uaeu2xr,9886999
kujira17rrlqycvnamm4tufsxy3pkkqgs5epdkkqrd2sk,1091649
kujira1rjkd6nvupvyqkdm30y66fylsj0ml8efx5jvhfn,107093
kujira1vwsuq9x55lwtshk6l05vqssrfgc3wwzp9s3lt0,463342
kujira1ncmdm9anw9jyy005eq3y3qd3hxdmfu5u3kqucg,13561
kujira15qvrx4k4ss7pd3k36ca38cvfh45z7sg9agv3e8,89303
kujira1aeqsahu78jqvhx6ua0lpmpan73gxsqm2nscfqk,2799997200000
kujira1f205t3y08u7ew880wt2ywa2syjm50l6lfpmncm,4326433
kujira13646rg5hq62rynn5kndqtejagpe7jhnyqxzw9q,1715478
kujira1npqe74n3vxwtl9kmwnajzwwqr6w84clftafttn,6450667386
kujira1h7kruu6jq7h07xks9nd2lv8w0ny65239jf9wdm,33498
kujira1632v6y095xj6cdl3842ljkdhrtc7uq2svc5g5w,50573110
kujira1myudq63hh5c0m23z363zck96rxt04luplhk05j,144378
kujira19f8rkpxfn3ujhzecz6hm83vu0kkvqvg2hnr3c2,172354
kujira15etxp5hhp048gw5cn4cvnyhl24v9m59le3m52u,1140912
kujira1rstu733mp7x6g8rywt2ahekuhczj5hm53z0le8,992
kujira1mj0lu0lgkkwuxc9dxd3t0taq9fzcuqvvpenzzn,222787
kujira1uw3nsdcz3cj720p5zwggaxzy0zleuew86eczwk,2927337
kujira172v93d6ypyhk2c3dhd0hhwg274u7g2l5wvfdzl,87282
kujira15mslzz4gkzgp38wwlfsr4dtptxf332xqt39wsv,129724
kujira1d0et4jsqxlwhxuwer493ltq62jdy0r5e8x97sg,457592
kujira1nf3rfj8djdpmp5p776tnpj7vj0z6vrvvr5scxa,10416580
kujira1el45rq5wgvrk2w7xfkzc30g99sjwusmnmlpyp5,439616
kujira1m9gqrgv26jmdy37s7a2r54esqzylhvgcqnyteg,257826
kujira1mdqy9zutufeyks46wxga08lzl3h8evacsx0fqp,107562
kujira1xwzfakh4n9ae92xsqfr7a5tuyzxw5xezh9nxs3,2126466
kujira1mkmz2kxfmnqdszhgjrswy2p2q5yzu9dxkke3ll,799601
kujira16wdxzvrmwa20pv8yvnnkmdywnfvkq96exanul7,533867
kujira1vy9hslls4ywr600qlva6h0ju04nh37zjlxnd4z,5195171
kujira1v0phx9c9ratgrjhv8hkuprd6nan6ucgqtk5pum,727533
kujira1wlg3r97try92fgvvt5puntmekacwqjep93jx3h,673140
kujira1sqzafnaq0ma7m2x67k0m0umk405ugtupln5vlu,30193751
kujira1stu8qd6kkn4mg8hlgrr490hp3syrsrv2ge7fme,1031634
kujira14ddcac63qy9l25dyh60yu4rvdxcd39vl04dahd,245947
kujira1zwhuanvamftg8lyjhvjedt7zur0qsnre0qsvca,81071
kujira1zxnehfh4fg7kwf36wtfdqh2lmh43ffupmeguzs,223730
kujira1u5dt6aymc4y6zw9rwdjlkx7geyn3t3uru3e8mn,669893
kujira1a47ac0d6jzusa27680t6hzu8vuhgfkmf54dk9n,19012473
kujira1mgasjapkhyznrnjaa72nhy8qv3r3ghphv4waup,291535
kujira1g0f8qx7njgdnalszd2x87vww9j93lv8ukjj3my,223534
kujira1fdk4jrxfspyf9n0jju6n3udccz6ztpx8yjw234,1345618
kujira10j2z2h4yfvrhgp7cuzyfvsfw9eavlw4afhp0vh,454270
kujira1y76kudnr4k4dqfjp5p4sz40u2racdpmyt6075y,277859
kujira1f5vj23sntag9e2s3f8k5z206t2ruy8fy0wetws,10659
kujira1kv4agkjwwxf39q9px0dehyfwevs8zwqf8dsqzf,2126384
kujira1hmhmhlwxxq6jdt0gz2q3shx2xrgk5crf5xfa4g,54637
kujira16s8lkexqn47d75y4xzz8d3nku64jawh4dvfnx2,4632910381
kujira1rdn930f8t2h77yfu4vj8r58lagx8czf5pz2ma4,2259
kujira1m6s62vz7n0pmvkk0ch66yhdatjp4wstmgg92tp,832842
kujira1lasd25s8jvg8gjpqyldvc4ruxc362kdw6sacf5,209581
kujira1hppnl7v0m8r45te6dxvcepsuya3dc98lkdey0d,3024774
kujira1g8qfn7t9ad05glm8z8h2tk26dmcnntvzz9tf89,2838454
kujira1vnz2j8lkvhr49x7025pyxnwe020vnh0azl7mry,1075115
kujira1wya5vvjwh6hqck2pv09ejhdr6e8j95pvvt83wz,410141
kujira1jz70geztalr4xkdj7l4txv02ryg2mzq6l0jaz2,97648
kujira1pha3nvxnez7k9me4tqp4y3ma05t7esmeaqs90g,257485
kujira1qc33l2xh8k6q7x72qsrntf3hk4c5s42vw4qdvz,1036512000000
kujira1xfjxl02pgnwj9c7yvhkl5vjgmt6xqhugjny27x,544288
kujira10m2ae8rj4hvwlmgtp2zandw9j5jtdc7pnpyngy,484468
kujira1e9p8t2p8mwqwmqaagqa3vfpk2vthxjk393sa37,263126
kujira16rw346exnmywxpkzydj88p8wy3u0cz5648s3qs,207786
kujira1qmsth6xq57c3w7fszhguw78da6tvc0xus9x6nl,5452719
kujira1pqawqj4pr5tw38w4d45t47ce2vj09u5qp9v0pd,45825823
kujira1xa09t56hujcp9dncyr58tf8wtuhfxrue750j8w,6732818
kujira186ymexrvu5z38mlmfckdldqjmdc67aw325jjyn,469519
kujira1mngr6pakrjkd362htqwlhdd7y2l8edf39a292y,5145156771
kujira1qtp8g933k6r26zqlwg3mhek7l4zyukeqqcfdjl,34117
kujira1nrmf492m7k48cqrr9wg6mn8f5wau75wchzldff,14010826
kujira1q7xl2tyl5rp30tkf0cplchs2j2hnllgqauze07,2380209
kujira1ckf85ghlu37xvmfkh8gjq72kh9dxnedyjvdc0d,142914
kujira1ar7kgljvcgg4c49eaegyfc2hkskc9944jv88jx,1071357
kujira10gc22s7n4m8urkjcd6xqsjtmcuat2zm3f4m02c,14502
kujira1h8h7ttldl23kt9vjv7dgvcm50y4emnem6kmdgr,315098
kujira17pnyyw7jd6dhce59hyh9qcfa35r0csnzwxxg2t,36317
kujira170cw4szqvk0l33n3f7yngr7p4zkzwkcnd2xux5,64895
kujira1pntz3y5qla2m0dv2udh8nx8p6fp4xj5u36hgd9,5123538
kujira19vpv5fkh442am94lzsxlfy5pfe5u4qufkdesyh,669664
kujira104g2v283rgmm9ykh0wdtynm0p8jpcmy3hpyls3,1038853
kujira1n4ss044hkt5snkrxp20le82hxw23nhjgjnp4w4,575689
kujira17pathcgpnhraeuaud8j0qt4ggl6x39jjqsv7ch,234963
kujira1zujhphf37s3g6kd7axsuf7w85m23y2r2zjsn9m,73264421
kujira16l75jv0z07wldsrrg9f8dmwdm24laht2jcg8f0,7676565
kujira17p07awslvjyq5uf8ekfrlttl3fykuv9qqfsxs2,1325628
kujira15pf4xnmv6zs2s9pzf7ljx6pgwkuyz72rpa6wqx,12057253
kujira190dd2k0u5r06gn83rjl3u3uhzs2s9d2mvsfxy4,47744
kujira1ufwp2kgal7nalcayzzprjs4dme33zemncu6uca,523353
kujira1uwtaguhktfzw7sprjaw6nk4lqcrltpkswttshz,1439427
kujira1ld4mxjafcxxt2m7e2ju6zgrzqpz4d23sxnnk59,545578
kujira1z274mya2qtvv6r059afj7j7edcfvgwlmt9p9ln,202494
kujira128glkujd8f5drkxnr4s94jf7mds0vcx7dm35c9,26682
kujira1w0nant0hy88402p75v2f02glnf69rq0cpj2vhm,94868
kujira1n9xcjp7u02s5uv49l0x6twepq83fgh95fhqkeq,330539
kujira1n9vqjflueymysxgwkpeftpc2j8vpldx44lj4dh,461539000000
kujira1q24a5fhk0g0cjcgnk5f52wzjf9myqhaawmass5,363591
kujira1w7mgy98qh8gd45r6k3468dp8m7wnnar4unkcms,40358900
kujira13vtx2edz2kyvf0w30a2389halwdjdur3yrqmwr,27048
kujira1kg902y6ywhuaudctqte2p32mf62rf7q940gvzm,436888
kujira1mcmm5jwawgwdgk3cygm2rf2wcetfr9yf6lzuwx,523354
kujira18g76sxwvxn00s86g5jf38nk07cvjkt6ypm74yu,2282373
kujira16f9j7tm56yvyrth2mtry9fuh5pp7gdt0gt5p8y,2158862
kujira1gn3qwaxvyf9w29gqhv6gs0asth44xahkhlnyge,539881
kujira1nws7dge2e9wluv6ux2695th7e7fzh5tclkhzs2,78603
kujira1kj09ptxw9pcxgzr0ryav72c37x0npnt34snzdc,77118804
kujira1hec72yl3552rqvlxpjf88lelxftmn2n8pgqdtj,1061532000000
kujira1cgelmfxxzenkrj8tryt44znfp5urm36q954vah,713514
kujira16w2cwcuyddkkc9u28zqfaxtq6rsf6jzm2u2k8v,1570062
kujira1qnqwxazzha6lsx2rs2gewu2337uha5lzd0czln,2275513
kujira1x083np2pe7l6wcyznuyj0n2kjeyw38t7k7j6sj,20410
kujira134u4t66rplx6cjd2fjan8ldsg8hc8xtdw0vqcq,539881
kujira1jj29akg4y6udxtvg6tu5yye6r8aymp2h7ack5n,2256
